,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,flow_pkts_per_sec,down_up_ratio,fwd_header_size_max,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,flow_CWR_flag_count,fwd_pkts_payload.avg,bwd_pkts_payload.min,bwd_pkts_payload.avg,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.std,fwd_subflow_bytes,fwd_bulk_bytes,active.std,idle.tot,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
23421,26264,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23422,26265,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23423,26266,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23424,26267,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23425,26268,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23426,26269,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23427,26270,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23428,26271,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23429,26272,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23430,26273,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23431,26274,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23432,26275,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23433,26276,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23434,26277,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23435,26278,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23436,26279,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23437,26280,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23438,26281,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23439,26282,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23440,26283,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23441,26284,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23442,26285,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23443,26286,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23444,26287,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23445,26288,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23446,26289,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23447,26290,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23448,26291,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23449,26292,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23450,26293,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23451,26294,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23452,26295,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23453,26296,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23454,26297,21,tcp,-,3e-06,1,1,1,645277.538462,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23455,26298,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23456,26299,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23457,26300,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23458,26301,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23459,26302,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23460,26303,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23461,26304,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23462,26305,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23463,26306,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23464,26307,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23465,26308,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23466,26309,21,tcp,-,3e-06,1,1,1,645277.538462,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23467,26310,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23468,26311,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23469,26312,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23470,26313,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23471,26314,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23472,26315,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23473,26316,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23474,26317,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23475,26318,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23476,26319,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23477,26320,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23478,26321,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23479,26322,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23480,26323,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23481,26324,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23482,26325,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23483,26326,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23484,26327,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23485,26328,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23486,26329,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23487,26330,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23488,26331,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23489,26332,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23490,26333,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23491,26334,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23492,26335,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23493,26336,21,tcp,-,3e-06,1,1,1,645277.538462,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23494,26337,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23495,26338,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23496,26339,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23497,26340,21,tcp,-,3e-06,1,1,1,699050.666667,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23498,26341,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23499,26342,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23500,26343,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23501,26344,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23502,26345,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23503,26346,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23504,26347,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23505,26348,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23506,26349,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23507,26350,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23508,26351,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23509,26352,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23510,26353,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23511,26354,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23512,26355,21,tcp,-,0.0,1,0,1,0.0,0.0,20,0,0,1,0,0,0,0,0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23513,26356,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23514,26357,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23515,26358,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23516,26359,21,tcp,-,3e-06,1,1,1,645277.538462,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23517,26360,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23518,26361,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23519,26362,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23520,26363,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23521,26364,21,tcp,-,4e-06,1,1,1,524288.0,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23522,26365,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23523,26366,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23524,26367,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23525,26368,21,tcp,-,5e-06,1,1,1,399457.52381,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23526,26369,21,tcp,-,4e-06,1,1,1,493447.529412,1.0,20,20,0,1,1,0,1,0,0,120.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,120.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
